01,01,Andaman_and_Nicobar,0.0
01,01,Andhra_Pradesh,8.0
01,01,Arunachal_Pradesh,0.0
01,01,Assam,5.0
01,01,Bihar,38.0
01,01,Chandigarh,4.0
01,01,Chhattisgarh,0.0
01,01,Countries_in_Africa,0.0
01,01,Countries_in_America,0.0
01,01,Countries_in_Asia_beyond_India,34.0
01,01,Countries_in_Europe,0.0
01,01,Countries_in_Oceania,0.0
01,01,Dadra_and_Nagar_Haveli,0.0
01,01,Daman_and_Diu,0.0
01,01,Delhi,8.0
01,01,Elsewhere_in_the_district_of_enumeration,61567.0
01,01,Goa,0.0
01,01,Gujarat,1.0
01,01,Haryana,22.0
01,01,Himachal_Pradesh,11.0
01,01,In_other_districts_of_the_state_of_enumeration,4996.0
01,01,Jammu_and_Kashmir,0.0
01,01,Jharkhand,24.0
01,01,Karnataka,1.0
01,01,Kerala,4.0
01,01,Lakshadweep,0.0
01,01,Last_residence_elsewhere_in_India,67241.0
01,01,Madhya_Pradesh,4.0
01,01,Maharashtra,19.0
01,01,Manipur,0.0
01,01,Meghalaya,1.0
01,01,Mizoram,0.0
01,01,Nagaland,0.0
01,01,Orissa,9.0
01,01,Pondicherry,0.0
01,01,Punjab,62.0
01,01,Rajasthan,15.0
01,01,Sikkim,0.0
01,01,States_in_India_beyond_the_state_of_enumeration,678.0
01,01,Tamil_Nadu,1.0
01,01,Total,67275.0
01,01,Tripura,0.0
01,01,Uttar_Pradesh,157.0
01,01,Uttaranchal,35.0
01,01,West_Bengal,249.0
01,01,Within_the_state_of_enumeration_but_outside_the_place_of_enumeration,66563.0
01,02,Andaman_and_Nicobar,0.0
01,02,Andhra_Pradesh,69.0
01,02,Arunachal_Pradesh,5.0
01,02,Assam,31.0
01,02,Bihar,100.0
01,02,Chandigarh,8.0
01,02,Chhattisgarh,16.0
01,02,Countries_in_Africa,1.0
01,02,Countries_in_America,1.0
01,02,Countries_in_Asia_beyond_India,21.0
01,02,Countries_in_Europe,1.0
01,02,Countries_in_Oceania,0.0
01,02,Dadra_and_Nagar_Haveli,0.0
01,02,Daman_and_Diu,0.0
01,02,Delhi,67.0
01,02,Elsewhere_in_the_district_of_enumeration,89002.0
01,02,Goa,1.0
01,02,Gujarat,293.0
01,02,Haryana,125.0
01,02,Himachal_Pradesh,81.0
01,02,In_other_districts_of_the_state_of_enumeration,6489.0
01,02,Jammu_and_Kashmir,0.0
01,02,Jharkhand,35.0
01,02,Karnataka,34.0
01,02,Kerala,24.0
01,02,Lakshadweep,0.0
01,02,Last_residence_elsewhere_in_India,97818.0
01,02,Madhya_Pradesh,78.0
01,02,Maharashtra,39.0
01,02,Manipur,1.0
01,02,Meghalaya,4.0
01,02,Mizoram,0.0
01,02,Nagaland,0.0
01,02,Orissa,31.0
01,02,Pondicherry,4.0
01,02,Punjab,504.0
01,02,Rajasthan,120.0
01,02,Sikkim,0.0
01,02,States_in_India_beyond_the_state_of_enumeration,2327.0
01,02,Tamil_Nadu,44.0
01,02,Total,97842.0
01,02,Tripura,4.0
01,02,Uttar_Pradesh,322.0
01,02,Uttaranchal,51.0
01,02,West_Bengal,236.0
01,02,Within_the_state_of_enumeration_but_outside_the_place_of_enumeration,95491.0
01,03,Andaman_and_Nicobar,2.0
01,03,Andhra_Pradesh,261.0
01,03,Arunachal_Pradesh,2.0
01,03,Assam,164.0
01,03,Bihar,851.0
01,03,Chandigarh,84.0
01,03,Chhattisgarh,24.0
01,03,Countries_in_Africa,4.0
01,03,Countries_in_America,1.0
01,03,Countries_in_Asia_beyond_India,213.0
01,03,Countries_in_Europe,7.0
01,03,Countries_in_Oceania,2.0
01,03,Dadra_and_Nagar_Haveli,0.0
01,03,Daman_and_Diu,0.0
01,03,Delhi,300.0
01,03,Elsewhere_in_the_district_of_enumeration,114714.0
01,03,Goa,9.0
01,03,Gujarat,206.0
01,03,Haryana,601.0
01,03,Himachal_Pradesh,186.0
01,03,In_other_districts_of_the_state_of_enumeration,30209.0
01,03,Jammu_and_Kashmir,0.0
01,03,Jharkhand,130.0
01,03,Karnataka,203.0
01,03,Kerala,215.0
01,03,Lakshadweep,0.0
01,03,Last_residence_elsewhere_in_India,153307.0
01,03,Madhya_Pradesh,434.0
01,03,Maharashtra,360.0
01,03,Manipur,145.0
01,03,Meghalaya,20.0
01,03,Mizoram,2.0
01,03,Nagaland,11.0
01,03,Orissa,214.0
01,03,Pondicherry,3.0
01,03,Punjab,786.0
01,03,Rajasthan,548.0
01,03,Sikkim,4.0
01,03,States_in_India_beyond_the_state_of_enumeration,8384.0
01,03,Tamil_Nadu,248.0
01,03,Total,153534.0
01,03,Tripura,23.0
01,03,Uttar_Pradesh,1480.0
01,03,Uttaranchal,243.0
01,03,West_Bengal,625.0
01,03,Within_the_state_of_enumeration_but_outside_the_place_of_enumeration,144923.0
01,04,Andaman_and_Nicobar,1.0
01,04,Andhra_Pradesh,71.0
01,04,Arunachal_Pradesh,0.0
01,04,Assam,26.0
01,04,Bihar,389.0
01,04,Chandigarh,23.0
01,04,Chhattisgarh,10.0
01,04,Countries_in_Africa,0.0
01,04,Countries_in_America,11.0
01,04,Countries_in_Asia_beyond_India,23.0
01,04,Countries_in_Europe,2.0
01,04,Countries_in_Oceania,0.0
01,04,Dadra_and_Nagar_Haveli,0.0
01,04,Daman_and_Diu,0.0
01,04,Delhi,56.0
01,04,Elsewhere_in_the_district_of_enumeration,67490.0
